date,open,close,low,high,volume
2011-03-06,303.093451833,301.3838603016,299.6473644146,305.0750286962,5053840.0
2011-03-13,293.713595736,292.1803350734,290.4846900674,295.174126807,5644460.0
2011-03-20,281.68764724339997,280.8547661864,278.4647169776,284.54095414880004,6752340.0
2011-03-27,288.4184266298,289.1775954788,286.0851768228,290.58929837,4689860.0
2011-04-03,290.3332554814,290.6600382194,288.79801105440004,292.47722874320004,3969980.0
2011-04-10,289.6029928848,287.8326285452,285.8321247244,290.6032448948,6104140.0
2011-04-17,283.6562724528,282.28939394919996,280.4453051468,284.714312758,10243420.0
2011-04-24,262.735649409,261.42057612675,259.487825924,263.21884278175,6651750.0
2011-05-01,265.7872172588,266.770538031,264.4253251646,267.5874765448,5483420.0
2011-05-08,267.99695003759996,266.78149994300003,265.6497351752,269.7513781106,4169920.0
2011-05-15,267.4968210442,267.03853162539997,265.235293604,268.925467327,3969660.0
2011-05-22,262.5971726292,262.4138533546,260.0238101236,264.7431297552,5219900.0
2011-05-29,258.08109439919997,258.5662818972,257.0469678592,260.0895694416,3760280.0
2011-06-05,261.8452365205,262.23751777875,260.62232653725,264.0295587695,4816000.0
2011-06-12,258.7346354668,257.5849508666,256.9323924162,259.9640382632,3867160.0
2011-06-19,252.271855951,249.21032721219999,248.19413285800002,253.63873445459998,5959940.0
2011-06-26,241.73931828780002,241.0658400498,238.84914307399998,242.7037090146,6748480.0
2011-07-03,245.4095698836,249.20932935259998,244.8705858284,250.3331166218,5848880.0
2011-07-10,265.59867633150003,267.29731030925,264.19642917325,269.27116793125,7653725.0
2011-07-17,271.977035002,271.59347109399994,269.27814101940004,275.13420585060004,11584060.0
2011-07-24,297.9068890434,300.6794950354,297.0032681366,302.5783875204,6689400.0
2011-07-31,304.6595861766,305.1915938812,303.03068320499995,309.32111751319997,6686740.0
2011-08-07,297.7375160948,294.58632672619996,290.2973911098,300.5758876812,8767080.0
2011-08-14,279.8196509522,278.3909985922,273.166575612,283.6104410404,10969200.0
2011-08-21,265.87389347479996,261.5381407406,258.8771070482,269.0798864264,11990300.0
2011-08-28,256.7580483004,257.7523189304,253.277091282,261.6327911678,7924040.0
2011-09-04,267.26966597700005,266.808404299,264.2420057906,269.0410313646,5153060.0
2011-09-11,262.3234516775,263.5152375715,260.398163007,265.56131499574997,5581200.0
2011-09-18,265.2910799032,267.09432400180003,263.4549560466,268.4582118154,5706860.0
2011-09-25,267.0245851002,266.8671751116,263.5535890456,270.8472661532,5998060.0
2011-10-02,265.3259493042,263.2746396164,260.1045140256,267.527698707,5435640.0
2011-10-09,251.115188923,252.24994428099998,246.0053350098,254.9418586256,7808060.0
2011-10-16,274.5982185628,276.914531254,272.66644651859997,278.7655964074,9062080.0
2011-10-23,291.175102532,291.6851864124,289.00025150780004,294.70487537680003,7030360.0
2011-10-30,295.1253047044,295.3634092304,291.8824645654,297.8989116448,6074080.0
2011-11-06,292.96141539279995,293.8739963154,291.41320725699995,295.9312873836,5343200.0
2011-11-13,300.2560812942,301.37588898,297.3509676732,303.9193628158,6802580.0
2011-11-20,303.3564589178,302.54451289080004,300.81498120000003,305.9786375484,6124460.0
2011-11-27,287.46052239025,285.6859221525,283.7830489635,289.91258358774996,4664725.0
2011-12-04,297.11186190039996,299.3424993238,295.41123656179997,300.742263763,6329120.0
2011-12-11,309.9736821404,310.4648390636,308.1505100372,313.102953862,5203580.0
2011-12-18,310.76869693,310.296467163,308.4234842626,312.8658379308,6818880.0
2011-12-25,313.42276024899996,312.913665262,311.2857570614,314.6780482216,4137580.0
2012-01-01,318.59512799475,319.832983957,317.22650368475,321.20285932775,3558825.0
2012-01-08,328.67487238825,329.106986593,326.15430671225,331.55408103225,6281525.0
2012-01-15,314.54455179900003,311.4521332428,309.5223691722,315.8197676766,6745360.0
2012-01-22,310.10443656575,309.7208756215,306.47180082625,311.08077936825,10816600.0
2012-01-29,288.17932713380003,287.325529178,285.073969078,289.8988918828,7347380.0
2012-02-05,291.06153431359996,290.917069802,288.700379103,292.203253669,4969180.0
2012-02-12,301.9387806242,303.172156927,300.42544806579997,304.2800079294,4897360.0
2012-02-19,303.1402719394,302.7338076674,300.6207119688,304.38063654819996,4426800.0
2012-02-26,302.63866436275,303.6062792545,300.80428780650004,305.63618230475004,4234925.0
2012-03-04,306.79558223920003,307.8067899842,305.5263418636,309.5831359038,4661040.0
2012-03-11,304.41151441060003,302.207775266,300.6167385622,305.4446399028,4034260.0
2012-03-18,304.9813883832,307.35747891259996,304.1753934502,308.54802056999995,4953300.0
2012-03-25,316.1903798316,318.4160488776,314.1151566772,320.6008608656,4229000.0
2012-04-01,323.7122066778,322.9659956598,320.86984953,325.9448398206,4255920.0
2012-04-08,318.41579106874997,318.433224225,315.46186747474997,320.1605145415,4153100.0
2012-04-15,317.3978647814,315.7440594498,313.32013561120004,319.5986132358,8342880.0
2012-04-22,303.8167501332,300.718350197,299.5088876594,306.7915965784,7121900.0
2012-04-29,300.9793796942,302.769672039,299.9462480256,303.978139606,3885160.0
2012-05-06,302.2197199944,301.3240884414,299.5945626288,304.70940305100004,4053680.0
2012-05-13,301.9347950628,303.70018504760003,300.12657043260003,306.3113954898,4270200.0
2012-05-20,307.1512590752,305.6040457104,302.6859804356,311.22101104539996,7262600.0
2012-05-27,301.4466226528,300.82893978000004,296.91460197879996,304.1355494948,5933480.0
2012-06-03,291.9661378625,290.71209220825,288.81793908425004,293.11185356375,5289000.0
2012-06-10,287.48293936600004,287.7469472994,285.12378595219997,289.86202656300003,4029860.0
2012-06-17,282.6749537764,280.77307050179996,278.711806027,284.1564015464,5293920.0
2012-06-24,285.31705423539995,285.5880385194,282.4846579516,287.9023613694,4480220.0
2012-07-01,282.8054594092,282.846304113,280.1763105046,284.4383416654,3639300.0
2012-07-08,291.786816129,292.67847273125,289.647332066,294.52031866575,3690000.0
2012-07-15,287.9920282758,287.51282215780003,284.4911493294,289.90984164040003,4586340.0
2012-07-22,291.5756160094,292.5330211196,288.9663767784,294.3940471374,6355360.0
2012-07-29,304.627707466,306.7896131128,302.4159909224,308.9953418998,5070440.0
2012-08-05,315.52986231340003,315.62052409039995,313.68975289499997,318.8414524602,3923220.0
2012-08-12,319.159256951,319.7958730574,317.99262895920003,321.6071005326,3047760.0
2012-08-19,330.61932310960003,333.3730141994,329.621060742,334.6601869598,5314040.0
2012-08-26,335.3296826258,336.50527681,333.41186308420004,338.5715399486,3653680.0
2012-09-02,336.10078992620004,338.8554700092,334.7807316286,340.1834935508,4583660.0
2012-09-09,342.5304487865,344.6226155815,340.60391665175,346.65624167675,4955525.0
2012-09-16,348.6756772614,348.64977385379996,345.4876224736,351.7192737148,4959860.0
2012-09-23,357.6669950948,360.4366103968,356.6169262108,361.2864288684,6399760.0
2012-09-30,373.40104312020003,374.89544254419997,370.781855279,378.41326488240003,8836820.0
2012-10-07,379.91961491259997,380.272295081,376.8969476118,382.4850064954,5362580.0
2012-10-14,375.3218532524,372.8750107188,371.543996387,377.1669369258,4733540.0
2012-10-21,367.3377635802,360.4455887436,354.21492629619996,369.94200404779997,12564740.0
2012-10-28,338.364300832,337.65795807760003,334.91323298140003,341.1209828108,5548880.0
2012-11-04,341.08046983033336,341.3560947203334,338.91191743033335,343.28885758399997,3955666.6666666665
2012-11-11,335.72519724,333.462675128,330.8733761564,337.87614087500003,4481440.0
2012-11-18,327.1144526246,325.9727329704,323.7371152144,330.0235639612,3997040.0
2012-11-25,331.7782331055,332.755819621,329.590179966,334.58646541125,3759750.0
2012-12-02,336.1117518384,339.3077716714,333.6101239536,340.7264570902,5498600.0
2012-12-09,345.902076398,343.656479248,341.6270811302,347.5369362424,3785320.0
2012-12-16,347.6684489006,347.1513826916,345.00443069479996,350.82262905899995,4840100.0
2012-12-23,356.6677259012,358.651304661,354.9940046192,360.3987563828,5276380.0
2012-12-30,352.6052112285,351.76584674725,349.75214845799997,354.14941853525,2545750.0
2013-01-06,357.87048668325,360.18431052825,356.2839131755,362.5130880735,4828100.0
2013-01-13,367.432411118,367.38756849920003,363.9773452534,368.76441404419995,3403580.0
2013-01-20,359.33375218000003,356.584052629,354.71804598,362.03861509,5722600.0
2013-01-27,365.214218698,367.6538286905,363.89539945625,369.820702466,7683625.0
2013-02-03,374.6922074192,377.5385441504,374.167169889,379.3507480654,4210600.0
2013-02-10,382.3395594664,383.9863883474,380.7036861214,386.553763296,5159000.0
2013-02-17,389.28254614779996,391.203344225,388.3380743598,392.3550367986,3890480.0
2013-02-24,398.3264124415,397.82827309000004,395.03125599725,401.3301559235,5649150.0
2013-03-03,397.6103436184,397.3184364584,394.83872632040004,400.8223059948,4405860.0
2013-03-10,412.83530881120004,414.00890089980004,410.197187836,416.2933468356,5884800.0
2013-03-17,412.0353013358,410.81885627040003,409.2875975042,413.4081551424,4012960.0
2013-03-24,404.3949256394,404.0253081564,402.3774782276,406.64450217399997,3358880.0
2013-03-31,403.06242819175,400.86190865425,399.65767529175,404.185705996,3691125.0
2013-04-07,398.8377443192,398.3625301386,395.08181765439997,400.9000219962,4604600.0
2013-04-14,390.7400864292,390.8476732668,387.0000959316,392.61406429979996,4269180.0
2013-04-21,389.9191560776,390.8994863588,385.212794277,395.8250256284,6166020.0
2013-04-28,401.8504572318,401.6930472428,397.2686255614,404.6509623508,4610960.0
2013-05-05,408.7257008308,412.3939566076,407.68161332700004,414.08960171340004,4253160.0
2013-05-12,429.83162693820003,432.790537017,427.6209114426,434.35268579980004,4282640.0
2013-05-19,446.4184900034,447.67976543320003,443.0471159406,450.4135102864,5225520.0
2013-05-26,445.11635761540003,444.43790183379997,441.79480660400003,449.3514906964,4572240.0
2013-06-02,435.52455043825,434.81595393225,433.20448585975,439.10861722625,4196100.0
2013-06-09,432.18879648800004,431.4635145228,426.27893519919996,434.40648225719997,4699380.0
2013-06-16,438.4184459324,437.76490456600004,435.2582963488,441.18309913359997,4261860.0
2013-06-23,443.4964270128,443.65981828220004,440.40102374400004,447.53828573399994,5855120.0
2013-06-30,436.02542406579994,435.07796766519994,433.293650723,438.41048686519997,4688320.0
2013-07-07,441.6652928035,442.10739407425,439.367650929,444.29295243975,3194400.0
2013-07-14,452.968940706,454.25412372439996,450.2331939562,455.70966808680004,4340000.0
2013-07-21,456.0942330432,455.3071894754,450.8468911686,458.8588738902,6601900.0
2013-07-28,448.40204445439997,447.3689188626,444.8682922252,450.5928380222,4740080.0
2013-08-04,444.5136161382,445.503913361,442.7173485898,448.1699213088,3883720.0
2013-08-11,447.44064760580005,445.858576895,444.26654541979997,448.8224735824,2813060.0
2013-08-18,436.14796465359996,433.68917131480003,432.33525064180003,436.672996107,3381860.0
2013-08-25,433.1013713336,432.8104589444,431.1337408954,435.74446656379996,2709300.0
2013-09-01,426.87072094060005,425.14916644960005,423.99847492400005,429.6363628358,2993740.0
2013-09-08,432.21196843375,434.76489045525,430.19699604525,436.284202949,3483725.0
2013-09-15,443.75646153959997,443.84114193659997,441.0824702154,445.5606943322,2631180.0
2013-09-22,445.76394181039996,446.1973105382,442.33876511380004,448.26855430819995,4205100.0
2013-09-29,440.5813462512,438.86877020640003,437.2129812102,442.194306779,2983800.0
2013-10-06,437.86552740679997,438.2919320374,435.197523441,441.2946775104,3363460.0
2013-10-13,430.27994921640004,429.9392260302,426.82388877920005,432.87123783019996,3835340.0
2013-10-20,448.10715875820006,453.93431723759994,446.63965741339996,455.55026845579994,8297320.0
2013-10-27,505.919562476,506.3489518194,501.27296645879994,511.6969161362,5067900.0
2013-11-03,511.3293008484,512.0097341176,508.25181761140004,515.6082571698,2814860.0
2013-11-10,508.97410878640005,507.534506868,505.20324660380004,511.4289225418,2490580.0
2013-11-17,507.3741060894,510.45058230160004,506.1198070104,512.4889524896,2550680.0
2013-11-24,513.8588034520001,512.5815857772001,510.8730011715999,517.1953204668,2489600.0
2013-12-01,524.279524506,526.407808799,522.717891515,529.181159475,3119375.0
2013-12-08,527.3064461854,527.3373299256,524.131306389,530.3560241188,2731460.0
2013-12-15,536.9393239946,535.0793110794,532.577683195,540.4920400426,3535980.0
2013-12-22,535.766726777,539.4220432532,533.6516596675999,541.3279057128,4125460.0
2013-12-29,555.023076874,555.76779872375,552.2870951305,556.704293138,2691600.0
2014-01-05,555.7976906815,553.96083466875,551.49256858625,557.4340766052501,3052350.0
2014-01-12,564.5379552492,563.6711935846,558.776519724,566.7934889548,4333040.0
2014-01-19,570.1997203635999,570.6370990606,566.0044494686,574.9927705346,4511520.0
2014-01-26,577.6545397205,574.42914666025,571.30084530175,578.8226631817499,4713925.0
2014-02-02,565.0719405412,562.6440311418,554.9219598605999,569.1705805324,7869840.0
2014-02-09,575.7758528502,573.0719665794,568.3855449382,580.3805849836001,5764720.0
2014-02-16,589.5243262964,593.0282019102,587.3066344498,594.6282168614,3911920.0
2014-02-23,599.959723167,600.39063213925,597.83020300625,602.5985978915,3902300.0
2014-03-02,606.1321183146,606.4818017154,602.9918787038,609.9109457414,3480440.0
2014-03-09,606.3164205045999,604.7602410476,602.053388296,607.7291183666,3047680.0
2014-03-16,599.3345726844,595.8396691408,592.003053618,601.8631047256,3826740.0
2014-03-23,596.9614727454,596.0478847974,592.120619751,601.7286073546,4208900.0
2014-03-30,575.131734388,566.6533444742,562.8771136026,577.5806183779999,3233740.0
2014-04-06,572.4489290652,559.2690599958,555.469494104,579.4776840185999,2326840.0
2014-04-13,546.6037805208,544.2562111722,536.1584084894,553.2535541670001,3769040.0
2014-04-20,540.2392466485,538.92281890075,528.3443261525,545.76656938375,4533175.0
2014-04-27,528.7726447040001,524.9032670802001,521.949347666,531.3735235912,2193540.0
2014-05-04,523.07628127,524.7197824372,516.8094442710001,527.1530820134,2275920.0
2014-05-11,515.596761292,515.1160949612,508.6717542986,520.4773927184,2079620.0
2014-05-18,525.4577493492,524.6160590100001,519.908945191,527.9389374474,1589420.0
2014-05-25,532.6859196080001,537.592484833,530.6002534042,539.8070210236,1561300.0
2014-06-01,559.6460270825,560.364078423,555.96861167675,563.2536483585,1720325.0
2014-06-08,550.0224116688,549.2465168878,542.5947656708,553.4549953104,1708760.0
2014-06-15,555.5213377672001,555.401647377,551.0855025526,557.8050761636,1319640.0
2014-06-22,548.3789107008,548.8795354356,543.2613457752,550.706533213,2370760.0
2014-06-29,567.2013223694,570.7276687853999,563.6809696976,574.4107788066,1938400.0
2014-07-06,579.33207503825,579.6649164722501,576.5970769755,582.0097452445,1133000.0
2014-07-13,572.5945353034,574.3656858098,568.7473012841999,578.4381163516,1413840.0
2014-07-20,584.1727981824,582.6270392636,575.9014840754,585.8352323696,2380940.0
2014-07-27,590.8904065888,590.8923841594,587.8154169728,595.0210652652,1392360.0
2014-08-03,581.2807319504,578.6738718849999,575.4463181334,584.6594825906,1482180.0
2014-08-10,564.9375302107999,565.7939796288,560.0967980409999,570.0714647934,1383680.0
2014-08-17,569.6107205666,569.1439947622,565.2566602392001,572.1657124368,1340080.0
2014-08-24,581.2867009626,582.2919546385999,579.2821999202,584.0563179789999,1000640.0
2014-08-31,575.2512490958,572.403067179,570.4069399462,576.5357395272,1416180.0
2014-09-07,577.374943343,579.244809625,575.26322431775,581.7479644635,1470975.0
2014-09-14,582.0765486358,580.5686802882,577.2098880524001,583.9434392876,1303620.0
2014-09-21,579.2542821682,583.03592786,577.2467779712,584.3961876666001,1990340.0
2014-09-28,583.5485279165999,580.1398454544,577.1819704998,585.9257969247999,1651700.0
2014-10-05,571.4437120884,571.9024300784,567.8136420458001,575.3739300748,1333920.0
2014-10-12,567.9772049838,562.2508849953999,558.2259277154001,571.7867680286,2144680.0
2014-10-19,530.7751566076,525.9304385808,520.1941820732001,536.5094475118,3554240.0
2014-10-26,528.1942305402001,531.3136844792,524.0934795518,534.6246125261999,2436960.0
2014-11-02,546.1689639096,548.1754672546,543.2888484666,550.4811539916,1543460.0
2014-11-09,549.8947623298001,546.1629946982,543.7535967004,551.1483324532,1525100.0
2014-11-16,545.8678031466,545.4788607878,542.1380130847999,548.1914222503999,1171700.0
2014-11-23,536.317967221,534.7063876128,531.732741558,538.7672582924,1773660.0
2014-11-30,538.062692877,539.15969779975,535.498227616,541.07444012475,1541850.0
2014-12-07,531.74450925,530.8329936160001,527.3126531108,535.1603444742001,1775500.0
2014-12-14,525.2921970728,525.2423309804001,521.6920708196,531.33164098,1903620.0
2014-12-21,509.7547914201999,506.9165645718,500.7656213866,513.54040422,3255520.0
2014-12-28,524.1533277885,528.11745677225,522.74217361225,530.3037004405,1666925.0
2015-01-04,528.685895125,526.54677108975,525.32035596275,531.169076301,1492600.0
2015-01-11,508.2090325012,501.7806342686,498.543504608,509.8323678342,2489900.0
2015-01-18,497.4385432794,498.5275557956,492.7912809382,501.83568831760005,2385320.0
2015-01-25,517.4117812045,523.385418334,514.81790494225,526.127892621,2364825.0
2015-02-01,522.1966754274001,520.3776792816,513.5084952266,527.2847293754,2984820.0
2015-02-08,526.6365022832,526.3692404504001,520.8882706530001,531.4975841828,2033040.0
2015-02-15,533.1785608612,537.0639301796,531.3677374768,539.0983508778,1583140.0
2015-02-22,540.86749953,539.6109326845001,536.63162512325,544.0961517655,1375800.0
2015-03-01,538.404256115,543.6598460926,536.031760003,546.5616904786,1802060.0
2015-03-08,568.9904295757999,570.7087114328,565.1409616896001,574.2739375046,1751960.0
2015-03-15,557.1249338938,554.0553645965999,551.2141407768,560.0708702258,1553640.0
2015-03-22,553.7222575421999,555.1184307484,549.7322126102,557.0631050449999,1878980.0
2015-03-29,559.2830372212,556.7330254784,553.3951687642,563.1344705114,1969840.0
2015-04-05,546.27018819825,543.041535963,540.57755058475,548.53896701625,1638700.0
2015-04-12,536.9283093266,537.7630056678,533.886657382,540.3569015268,1354580.0
2015-04-19,530.9287461274,530.5338347568,526.4055445774,534.8918741596001,2003960.0
2015-04-26,539.4434087212001,542.6675685903999,536.0118013993999,546.2347845986,2846940.0
2015-05-03,550.9599978,546.6740112,543.5242066,552.756006,1887640.0
2015-05-10,533.724011,532.9439942,526.6572022,538.1600096,1466400.0
2015-05-17,534.6959964,533.321997,530.4210082,537.5569944,1433400.0
2015-05-24,536.5160032,538.3099976000001,534.0703857999999,541.2859984,1608000.0
2015-05-31,536.5749969999999,535.99999975,532.32250975,539.6974945,1889675.0
2015-06-07,536.747986,536.702002,533.0080078,540.2160034000001,1658860.0
2015-06-14,532.050989,531.4300046000001,528.3559938000001,534.7559934,1392840.0
2015-06-21,530.7960082,531.6060056,527.6919924,533.0640013999999,1545060.0
2015-06-28,539.0720094000001,536.6859982,535.0039916,540.7798094,1435840.0
2015-07-05,524.21000675,521.81752025,520.08749375,526.30000275,1837975.0
2015-07-12,522.6179932,523.104004,519.2379884,526.098804,1594100.0
2015-07-19,570.778003,584.1299808,569.1800048,586.9219972,4633680.0
2015-07-26,656.7220094,651.0520022,645.9660036,666.4640016,3964440.0
2015-08-02,628.802002,629.078003,622.802002,633.7239868,1831620.0
2015-08-09,634.6640014,636.4440064,629.523999,640.7570068,1621240.0
2015-08-16,657.218408,653.5280028,648.426001,661.5390012,2531580.0
2015-08-23,654.1080078,647.4420041999999,642.824011,659.0839966,2351980.0
2015-08-30,614.095996,613.6559936,598.3539918,625.7920166,3802840.0
2015-09-06,610.497998,607.4660034000001,601.912195,617.2359985999999,2460600.0
2015-09-13,616.63998425,618.624985,610.64248675,623.192505,1815100.0
2015-09-20,632.4899902,633.3020018,627.5140138,638.6820066,2496260.0
2015-09-27,625.9720094,623.6519896,616.9540038,630.0119996000001,2047280.0
2015-10-04,605.2940184,607.295984,596.6619874,613.5590088,2480600.0
2015-10-11,640.2880004000001,642.4079832,631.3116087999999,646.6618042,1978680.0
2015-10-18,651.4440062,654.8139892,648.5340088,658.7604005999999,1599040.0
2015-10-25,670.7140014,662.5559936,658.2030028,675.0419922,3296660.0
2015-11-01,708.497998,712.3900024000001,705.7900026,716.4020018,2101220.0
2015-11-08,722.5779908000001,727.2779906,719.7899904,730.8519896,1706320.0
2015-11-15,729.4460081999999,727.3680052,722.7069945999999,735.0500122,1791380.0
2015-11-22,731.547998,737.8539918,728.3573976,740.5329834,1728100.0
2015-11-29,751.51251225,750.66751075,745.75,755.84924325,1427050.0
2015-12-06,756.7859986,758.2739869999999,748.5120118,767.4640014,2362100.0
2015-12-13,755.7679934,753.1119994000001,745.3742066,759.8639891999999,2110220.0
2015-12-20,750.7439942,747.6000124,738.753003,756.8420044,2354820.0
2015-12-27,750.1999969999999,749.1200105,744.037506,752.6024935,1246050.0
2016-01-03,766.42749025,767.24749775,760.297516,772.5174865,1515800.0
2016-01-10,736.2420044,733.780005,726.1755983999999,742.9939942,2517020.0
2016-01-17,713.3619874,710.3660034000001,698.7873902,722.2019895999999,2487000.0
2016-01-24,704.4224855,708.02000425,695.31274425,716.03749075,2534275.0
2016-01-31,720.9699952,719.721997,710.0059937999999,728.9749998,2277660.0
2016-02-07,746.3719972,727.0360106,722.0860106,750.643994,5586540.0
2016-02-14,678.4579956,682.0959958000001,672.2855959999999,693.6680054000001,3131940.0
2016-02-21,699.025009,699.41499325,691.6275025,705.7952425,2121275.0
2016-02-28,701.2820068,702.5380005999999,693.6630126,708.2099974,1961680.0
2016-03-06,711.321997,711.7479983999999,704.2980106,717.128003,2038320.0
2016-03-13,704.4160034,706.8019896,697.3450071999999,712.1841918,2257440.0
2016-03-20,731.6819945999999,734.0580078,728.4520142,738.0659912,1981040.0
2016-03-27,737.08250425,739.0500032499999,734.53150925,742.741745,1533300.0
2016-04-03,741.8659914,744.7380126,737.5880004,749.0619995999999,1656600.0
2016-04-10,742.6339968,741.6420042,737.0380005999999,746.8579956,1212840.0
2016-04-17,747.6339965999999,748.6219972,743.3439942,752.304004,1444960.0
2016-04-24,753.9300049999999,750.2239992,743.9599976,758.5304076,2825620.0
2016-05-01,709.5539918000001,704.2320192,697.9062012,714.0931883999999,2631480.0
2016-05-08,696.2140014,699.7640014000001,693.1673952,702.4820068,1678440.0
2016-05-15,716.2299928,715.102002,711.3559938000001,720.5203978,1489440.0
2016-05-22,706.5539916,707.8819943999999,701.5420044,714.4359986,1716740.0
2016-05-29,716.2060058,721.276001,715.0050048,724.4447997999999,1687940.0
2016-06-05,732.01000975,730.6525115,726.662491,734.8625030000001,1487800.0
2016-06-12,722.2099976,721.8940061999999,718.1011964,726.1779905999999,1338100.0
2016-06-19,715.1099974,711.5259888,707.7304078,719.2719968,1832880.0
2016-06-26,693.7700074,692.8400024,687.790393,699.4920042,2270560.0
2016-07-03,682.1279908,684.7439942,678.6947997999999,686.6058104,1935560.0
2016-07-10,695.90499875,698.4275055,690.65501425,700.63250725,1438475.0
2016-07-17,719.619995,718.702002,715.4169922,722.2800048,1122820.0
2016-07-24,734.4300048,738.6600096,731.936194,740.0359984,1219760.0
2016-07-31,747.547998,746.9319948,742.9680056,751.1920041999999,2220660.0
