date,open,close,low,high,volume
2011-08-28,188.2580016,191.223999,185.2920042,194.4119994,5597100.0
2011-09-04,209.0180022,211.0439972,207.3680022,212.7320004,5467800.0
2011-09-11,214.23000325,216.18249525,211.1949995,218.5975035,5121050.0
2011-09-18,219.66400119999997,224.9480012,217.673999,225.84800099999998,6684300.0
2011-09-25,231.529999,230.72999879999998,226.756,235.770001,7242600.0
2011-10-02,228.0820006,224.4880036,220.17999879999996,231.62000120000002,8799460.0
2011-10-09,216.38399680000003,218.0459992,211.25199899999998,221.65799859999998,7095560.0
2011-10-16,234.2679992,237.29400040000002,232.56799940000002,239.55599980000002,5482960.0
2011-10-23,239.2619996,237.2260012,233.3880004,241.27800299999998,5040240.0
2011-10-30,217.81799919999997,217.45199899999997,212.65,222.81199959999998,12755460.0
2011-11-06,214.67999880000002,215.199997,212.10799860000003,217.723999,6271580.0
2011-11-13,215.4019988,214.8779996,211.64400340000003,217.43800059999998,4532560.0
2011-11-20,213.55199899999997,210.0820006,207.78999960000002,215.5779998,6838240.0
2011-11-27,190.927498,188.24499875,184.50749975,193.2075005,8555025.0
2011-12-04,194.0220002,193.59799800000002,190.671997,196.6300018,7270660.0
2011-12-11,194.13000200000002,193.4120024,190.27599800000002,196.774002,5414260.0
2011-12-18,184.4119996,182.5519992,179.2440004,186.1579988,7835740.0
2011-12-25,180.1839994,178.502002,176.3680022,181.8379974,5078360.0
2012-01-01,174.27499775,174.2800025,171.97500225,176.23999775,4774875.0
2012-01-08,177.27750375,179.189999,175.79250325,180.7199975,5033375.0
2012-01-15,179.7459992,178.2299958,176.30800159999998,181.1660002,4456940.0
2012-01-22,185.920002,189.119999,184.757496,190.59749975,6456075.0
2012-01-29,189.0339994,189.9160002,186.9440004,191.9320008,4819620.0
2012-02-05,184.7939974,187.08999939999998,182.1040008,188.0839996,11277940.0
2012-02-12,184.35999759999999,184.6659972,182.43399979999998,186.2620024,5775360.0
2012-02-19,185.4839964,185.9579986,181.9079988,188.5399994,8674960.0
2012-02-26,180.98499675,180.21500025,179.04999924999998,182.3075025,5341100.0
2012-03-04,179.9399962,180.272,177.7919984,181.96199919999998,4672960.0
2012-03-11,182.25799560000002,183.4160002,181.171997,185.28000179999998,4795700.0
2012-03-18,183.4,183.9439972,181.35200179999998,184.93999639999998,3957440.0
2012-03-25,188.675998,191.4039978,187.8399996,193.1259982,5401360.0
2012-04-01,202.5019988,203.31799940000002,200.23800060000002,206.39600220000003,6721760.0
2012-04-08,196.69000225,196.52250275,195.10250100000002,198.99999624999998,5026350.0
2012-04-15,190.4720002,189.19400019999998,187.1459992,192.3779998,3877680.0
2012-04-22,190.06199959999998,189.2080016,187.76199939999998,192.197998,3624280.0
2012-04-29,197.548001,199.1660032,195.3720002,199.90800159999998,8632660.0
2012-05-06,227.7420012,229.1259978,226.123999,232.09999980000003,5949180.0
2012-05-13,223.19199840000002,225.2819978,221.6659974,227.5599976,4078140.0
2012-05-20,224.3120026,220.7179994,219.7819978,226.30599980000002,4761860.0
2012-05-27,215.80400100000003,215.77000120000002,212.576001,218.0079988,3373840.0
2012-06-03,211.09,211.27750025,208.61249925,213.637497,3916900.0
2012-06-10,214.82800000000003,216.5400024,213.3640016,218.30400079999998,3386900.0
2012-06-17,216.24199819999998,216.08999939999998,214.052002,218.41600039999997,3150740.0
2012-06-24,222.1439974,222.4880036,219.82000120000004,224.44799819999997,2712220.0
2012-07-01,223.07599799999997,224.19200140000004,221.04200139999998,225.68999920000002,3108960.0
2012-07-08,228.35250075,227.74000175,226.159996,229.56749725,2386975.0
2012-07-15,220.4880006,219.33399960000003,216.71199959999998,222.29800100000003,2495380.0
2012-07-22,219.2579988,220.973996,218.02200320000003,222.3619994,3140720.0
2012-07-29,223.64800100000002,224.6859986,219.62599799999998,227.0959992,6484360.0
2012-08-05,234.16600039999997,233.4519988,231.6140016,236.4500028,3121440.0
2012-08-12,234.3979982,234.3480012,233.11599740000003,236.2060026,1767380.0
2012-08-19,235.50400100000002,237.15400060000002,234.50799859999998,239.0800016,3082180.0
2012-08-26,241.09399720000002,241.9680022,239.1860016,244.14999699999998,2617560.0
2012-09-02,246.320001,246.3279998,244.2919982,248.2679994,2887920.0
2012-09-09,249.49000175,251.1550065,247.670002,252.93250275,4248575.0
2012-09-16,257.8880004,257.9799956,255.62999879999998,260.297998,2911400.0
2012-09-23,260.1900024,259.3419984,257.45399779999997,261.4919982,3226200.0
2012-09-30,254.12599799999998,253.5680022,251.19599920000002,256.7120026,3177640.0
2012-10-07,255.32400520000002,255.502002,252.48799739999998,257.7659974,2605900.0
2012-10-14,251.9040038,248.3180024,246.81999839999997,253.27400219999998,2971180.0
2012-10-21,244.80400079999998,244.0920012,241.1059998,247.4160034,3633440.0
2012-10-28,233.052002,231.54800100000003,227.9779998,236.2040008,6143660.0
2012-11-04,234.85333266666666,232.483332,231.3166656666667,236.88333133333333,4025800.0
2012-11-11,232.31599740000001,231.52200040000002,229.13600160000001,234.53200080000002,2841300.0
2012-11-18,224.36399839999999,224.37000120000002,221.8899996,227.18800059999998,3110040.0
2012-11-25,233.0125005,235.35000250000002,231.54499825,236.24750125,2774750.0
2012-12-02,244.89800100000002,247.4899994,243.3619994,248.46999820000002,3815620.0
2012-12-09,252.4119992,252.68400259999999,250.5119998,254.61800239999997,2937140.0
2012-12-16,250.77800299999998,250.1320006,248.36399839999999,253.81199660000001,3060840.0
2012-12-23,256.371997,258.1339996,254.75800180000002,259.9140014,3365440.0
2012-12-30,252.14499675,250.18499775,248.227497,253.42750525,2658775.0
2013-01-06,253.66999075,256.4524995,252.257496,257.79750075,2828775.0
2013-01-13,266.37000720000003,266.894,263.6099974,269.076001,3092600.0
2013-01-20,270.3079958,271.23200080000004,268.69599619999997,272.9400024,2698820.0
2013-01-27,271.63999925,273.937492,269.91249849999997,276.13999925,3257925.0
2013-02-03,276.4200014,267.930005,265.271997,277.8020018,8091300.0
2013-02-10,263.0880006,262.25401,259.4599944,265.79000260000004,3672360.0
2013-02-17,263.7840026,263.941998,260.4819946,266.5880004,3816660.0
2013-02-24,266.96250150000003,266.88000475,263.932495,270.24999225,3286325.0
2013-03-03,262.4619996,262.4979918,258.7819978,266.0320008,2982660.0
2013-03-10,272.84400020000004,274.11199939999995,269.8619996,275.3419922,2601740.0
2013-03-17,270.8640014,269.6059996,267.3959962,273.0299988,3425580.0
2013-03-24,257.28199159999997,256.5440034,253.80799860000002,259.1039978,3025720.0
2013-03-31,260.0499955,262.02999124999997,258.18499775,263.5550005,2570875.0
2013-04-07,261.2900024,259.70399480000003,257.8199982,262.7100038,2418300.0
2013-04-14,262.28199759999995,265.5160034,260.7419982,266.5019958,2546300.0
2013-04-21,267.231995,265.4400022,262.702002,269.72799679999997,2867680.0
2013-04-28,266.9700012,266.14799819999996,262.529999,270.7519958,5277800.0
2013-05-05,252.65,252.47599799999998,248.7879976,255.6139986,4641480.0
2013-05-12,258.176001,259.18400280000003,255.75,261.347992,2814620.0
2013-05-19,265.22599479999997,266.68399680000005,263.8880006,268.5479982,2348160.0
2013-05-26,265.0940002,264.5979918,262.5779968,267.05,2195760.0
2013-06-02,265.91249825,267.21250175,265.59749575,269.95750425,2604050.0
2013-06-09,267.8519958,268.8900024,264.8659972,272.05,3050740.0
2013-06-16,275.1559998,275.4600036,272.7320006,278.3099976,2644760.0
2013-06-23,277.28000499999996,276.95599980000003,274.76199959999997,280.1780028,3008520.0
2013-06-30,274.5880006,275.1019956,271.6460022,276.928003,3011140.0
2013-07-07,281.76000225,283.93500525,280.45500175,285.41249875,2371200.0
2013-07-14,292.5020018,296.33199479999996,290.83000499999997,297.1640012,3235820.0
2013-07-21,306.43999640000004,306.294,303.8660034,307.6619996,2594480.0
2013-07-28,302.7959962,303.778003,298.579999,307.2539978,4148820.0
2013-08-04,306.0820008,303.9020018,301.773999,307.8939942,2726160.0
2013-08-11,299.651996,298.3299988,295.7639894,300.7519896,2067380.0
2013-08-18,292.260004,290.6580014,289.2240052,293.4739932,1990660.0
2013-08-25,286.43399639999996,287.3940062,285.149994,289.78800060000003,1852700.0
2013-09-01,284.1399962,282.7359986,280.93799440000004,286.03599859999997,1749180.0
2013-09-08,290.5049975,293.09999849999997,288.81499475,295.62500775,2361200.0
2013-09-15,299.24200460000003,299.29799779999996,297.1040038,301.00799539999997,1624280.0
2013-09-22,305.5640016,308.13200079999996,303.5260074,310.7,2940900.0
2013-09-29,314.3580018,314.4799988,311.48200080000004,317.4539916,1914900.0
2013-10-06,316.2380068,317.5800112,313.57399300000003,320.0320068,2145440.0
2013-10-13,307.91199939999996,305.5100098,302.5879942,309.6039978,2643000.0
2013-10-20,310.7799986,313.4579956,307.9599976,315.2260012,2997820.0
2013-10-27,335.33600459999997,336.2680054,330.5819948,339.97599479999997,5439500.0
2013-11-03,361.772003,360.9940004,357.4480042,364.48200080000004,3224240.0
2013-11-10,355.8320006,353.5359988,349.93200079999997,358.597998,2626200.0
2013-11-17,355.2,359.3400024,352.59999419999997,361.7820006,3205900.0
2013-11-24,367.5419984,366.9840026,363.4460022,370.7159974,2268760.0
2013-12-01,381.0074995,384.58499900000004,379.807495,385.34750375,2593100.0
2013-12-08,389.521997,386.871997,383.7779968,390.9280028,2932680.0
2013-12-15,385.1539976,384.0700012,382.17799679999996,388.1340026,2619720.0
2013-12-22,391.1459962,393.994,388.59600220000004,396.273999,3109160.0
2013-12-29,403.16249849999997,401.14750675,397.15750125,404.71749875,1973825.0
2014-01-05,397.769997,396.64250175,394.1224975,400.204994,2207900.0
2014-01-12,399.12000120000005,398.4500062,394.1980042,401.8240052,2437120.0
2014-01-19,395.3980042,395.9599976,391.0680056,400.10000019999995,2993920.0
2014-01-26,402.540001,399.7649995,397.165001,405.55750275,3166600.0
2014-02-02,387.11799940000003,385.32200320000004,379.26199940000004,392.6780028,7368460.0
2014-02-09,352.1900024,351.2440002,344.347998,356.1679992,5439060.0
2014-02-16,357.3839964,357.2920044,352.3540038,360.5799986,4190940.0
2014-02-23,352.29000099999996,349.39749925,346.67000575,353.7175065,4217225.0
2014-03-02,355.17399880000005,358.426001,352.92399919999997,361.0579956,3598020.0
2014-03-09,367.0799928,368.053998,363.8539978,369.93799440000004,2911480.0
2014-03-16,371.8999938,371.04800420000004,367.5039918,375.673999,3559940.0
2014-03-23,374.6900024,371.326001,368.7840026,376.5380004,3081160.0
2014-03-30,350.8899964,345.34600220000004,341.5599976,353.8140014,4638620.0
2014-04-06,340.6899962,335.5879942,331.3019958,343.39199840000003,6261400.0
2014-04-13,323.1880004,321.09600220000004,316.0140014,326.523999,6425160.0
2014-04-20,318.825012,320.144997,312.8125,322.8550035,4569050.0
2014-04-27,326.9900024,325.149994,320.06000359999996,331.1339966,7157900.0
2014-05-04,302.61800519999997,303.3980044,296.9720032,306.9120058,6680280.0
2014-05-11,298.5700012,296.1399962,292.06600360000004,301.2000002,4425720.0
2014-05-18,298.0439942,299.60200180000004,294.7000002,302.3320068,3698940.0
2014-05-25,301.1159972,304.02200320000003,299.9979982,306.0619994,3083680.0
2014-06-01,312.1900025,311.8274995,308.14250925,314.49250025,3553450.0
2014-06-08,311.6580016,315.2100034,309.547998,317.76800519999995,3946080.0
2014-06-15,331.56399539999995,329.45800180000003,327.0440004,334.8139954,3670700.0
2014-06-22,328.68400280000003,327.7640014,324.03000480000003,332.5799986,4630000.0
2014-06-29,325.9139956,325.820001,322.2579956,328.1199952,2534980.0
2014-07-06,329.71749875,331.8775025,328.01999675,333.81000525,2617625.0
2014-07-13,330.8719968,332.2900024,326.88599239999996,335.6940002,4106480.0
2014-07-20,352.8419982,355.3540038,350.2439942,357.4639952,4065560.0
2014-07-27,349.9359986,352.27200320000003,348.373999,354.997998,6557960.0
2014-08-03,320.27600700000005,316.5940004,314.1899962,321.39199840000003,5083660.0
2014-08-10,312.0239928,313.6220032,309.81400160000004,315.9419984,2998280.0
2014-08-17,325.354004,326.15399779999996,323.000006,328.5,3328120.0
2014-08-24,334.9,333.98800059999996,332.7659974,336.2859928,2038400.0
2014-08-31,338.8119994,339.61799340000005,337.01599120000003,342.2820006,2553240.0
2014-09-07,343.1275025,343.4275055,340.19749475000003,345.49499525,2598075.0
2014-09-14,335.9899964,333.0259948,330.4440066,337.69000880000004,3509800.0
2014-09-21,326.5560058,326.39400639999997,321.9799986,329.7340028,4171880.0
2014-09-28,324.74199799999997,324.295996,320.182001,327.71400140000003,2934260.0
2014-10-05,320.23599839999997,320.57399879999997,316.779999,322.6080018,2848240.0
2014-10-12,319.0039918,317.72800900000004,315.26200559999995,322.0559936,3075660.0
2014-10-19,304.63999640000003,305.4460022,300.973999,309.872003,4446000.0
2014-10-26,305.2159974,306.949994,303.426001,310.35200219999996,7751800.0
2014-11-02,294.7400024,296.841998,292.3419982,298.6979978,5002200.0
2014-11-09,301.54999979999997,300.3099976,297.230005,302.65,3549980.0
2014-11-16,309.1619994,314.58600459999997,308.0700014,316.306,4271980.0
2014-11-23,327.420001,327.5380008,324.0199952,331.39199840000003,3903860.0
2014-11-30,334.9649965,335.7225115,333.16500099999996,337.4075015,2588650.0
2014-12-07,324.7359986,319.67399919999997,317.569995,326.17199719999996,3994340.0
2014-12-14,307.68800039999996,307.9320006,303.932007,313.33400900000004,3470200.0
2014-12-21,302.10200199999997,299.528003,295.7919984,304.21199939999997,6244720.0
2014-12-28,305.0750045,306.23750325,302.97000125,308.1574935,2781275.0
2015-01-04,310.47249625,310.302498,308.222496,313.9850005,2483300.0
2015-01-11,301.7100036,298.6580016,296.2699952,303.7340028,2922860.0
2015-01-18,293.4500002,291.42199700000003,288.2160034,296.54200460000004,4183960.0
2015-01-25,297.5774995,302.350006,295.3425065,307.1349945,5749800.0
2015-02-01,315.7960022,317.32600119999995,310.8039918,321.4099976,8333300.0
2015-02-08,361.9179994,368.1880006,361.07200320000004,371.021997,6350880.0
2015-02-15,373.3860046,375.54000260000004,371.3940064,377.4640016,2812900.0
2015-02-22,375.90249625,377.864998,373.697502,380.57749924999996,3133900.0
2015-03-01,381.48599839999997,381.8119996,378.7540042,385.6460022,2498340.0
2015-03-08,384.3279966,384.1819946,381.2080078,387.0640014,2333060.0
2015-03-15,373.3599974,371.851996,368.9839968,375.98799440000005,2669840.0
2015-03-22,372.323999,374.4280028,370.23400860000004,376.1819944,2544900.0
2015-03-29,372.7859982,371.6139952,369.9440002,376.4159972,2687360.0
2015-04-05,371.92749775,372.300003,370.09999849999997,375.0650025,2165100.0
2015-04-12,377.17600120000003,379.76800560000004,375.6319946,382.526001,2521560.0
2015-04-19,383.60200199999997,382.5039978,380.1880006,385.9760012,2466280.0
2015-04-26,398.19599619999997,401.1159974,395.38999640000003,405.0700012,7658240.0
2015-05-03,432.0099974,428.37799699999994,425.3440004,435.523999,4081360.0
2015-05-10,424.7959962,424.78000480000003,422.2020018,428.74000240000004,2670840.0
2015-05-17,430.204004,429.8039978,427.0379944,433.8359985999999,2493320.0
2015-05-24,426.20399779999997,426.01399519999995,423.21199319999994,430.3899961999999,2638520.0
2015-05-31,427.6475065,428.172508,424.9275055,430.675003,2350950.0
2015-06-07,431.78599859999997,431.246002,428.19200440000003,434.4680056,2212340.0
2015-06-14,427.71599720000006,428.5280028,425.1920046,431.547998,2322080.0
2015-06-21,430.1459962,430.6100098,426.54200440000005,434.41799920000005,2881360.0
2015-06-28,439.4780028,440.2640014,435.9100038,443.94199820000006,2510280.0
2015-07-05,436.38250725,434.76249674999997,432.12999725,437.69250475,2170150.0
2015-07-12,436.12999879999995,436.0720094,432.21399540000004,439.3780028,2480880.0
2015-07-19,463.3700074,468.1640074,461.59000260000005,470.6940062,4141640.0
2015-07-26,507.42199700000003,495.1939942,491.5799928,509.3620056,8466600.0
2015-08-02,532.2820068,531.8700071999999,526.7099978,539.2700074,4657080.0
2015-08-09,534.8799925999999,531.204016,527.673999,537.7460082,3325580.0
2015-08-16,526.3080078,527.7099976000001,522.3599975999999,531.5059934,2828960.0
2015-08-23,527.5639892,522.6820008000001,519.8720032,532.2119994000001,3616200.0
2015-08-30,493.25999759999996,493.3779968,483.2619996,502.78599840000004,6199340.0
2015-09-06,506.56400140000005,504.7400026,499.6860046,511.7919982,3283220.0
2015-09-13,517.22750825,521.52749625,514.7400055,525.96749875,3496325.0
2015-09-20,527.2539914,530.054004,522.4440064,536.3759888000001,3715700.0
2015-09-27,539.0920044000001,536.1720091999999,530.1040038,542.380005,3378920.0
2015-10-04,511.09000240000006,513.0559938,500.12000120000005,519.5919984,4452600.0
2015-10-11,539.0939940000001,539.2119872000001,529.6980104,544.1179932,3984020.0
2015-10-18,550.1160158,555.4240110000001,545.977991,558.0420042,3709800.0
2015-10-25,577.402002,570.5480102,565.4420044000001,581.1700072,6103800.0
2015-11-01,613.3819948,617.8339966,610.3980101999999,620.0099854,3950680.0
2015-11-08,637.304004,641.926001,632.9699952,644.7420046,3943980.0
2015-11-15,661.8960082,659.2739869999999,652.6059938000001,668.1120118,4694280.0
2015-11-22,654.2020018000001,656.8739992,645.245996,661.969995,4965440.0
2015-11-29,675.3600007499999,674.6850127499999,668.66749575,679.8150025,3398300.0
2015-12-06,675.2180052,671.7520022,665.917993,680.9359984,4863480.0
2015-12-13,666.5380004,662.8840086,655.0299928000001,672.1720091999999,4291500.0
2015-12-20,663.7980101999999,665.4220094,657.3440064,673.356006,4714100.0
2015-12-27,666.2949982499999,663.537506,658.854996,667.41749575,2433200.0
2016-01-03,680.3775025,683.53250125,676.41500875,688.7949980000001,4188950.0
2016-01-10,633.3219848000001,623.6839964000001,617.3360107999999,639.7119874,6610820.0
2016-01-17,602.219995,596.1239992,585.0299926,610.7179932,6452680.0
2016-01-24,575.94000225,579.41250625,566.48999025,587.8399965,5711475.0
2016-01-31,596.7559934,600.6959962,586.254004,609.4900025999999,8401500.0
2016-02-07,551.1860106,539.2739991999999,532.1420043999999,555.5599976,7724760.0
2016-02-14,491.62200920000004,494.31000359999996,484.1399961999999,504.5179994,7294360.0
2016-02-21,527.5299985,528.774994,517.53249375,534.770004,4913050.0
2016-02-28,551.828003,555.3719968,543.6040038,558.7440064,5050320.0
2016-03-06,570.2140014,572.880005,565.2780028,578.0660034,3984780.0
2016-03-13,564.9319945999999,562.2139894,554.2099974,568.477991,4345080.0
2016-03-20,569.0180054,567.2360108,560.458008,574.6920166,4818740.0
2016-03-27,555.53248575,566.75999425,552.2024994999999,568.507492,4581375.0
2016-04-03,590.2060177999999,592.9119994,585.5140015999999,596.723999,3400760.0
2016-04-10,594.0740114,593.4880006,588.276001,598.5639894,2682100.0
2016-04-17,607.8420044000001,612.1119996,605.1379882,615.2040042,3194700.0
2016-04-24,629.5919924,629.547998,621.7640015999999,635.654004,3736380.0
2016-05-01,627.2239868,622.2480102,617.1220092,633.291992,5491280.0
2016-05-08,666.6459962,671.8220091999999,661.3220094000001,678.647998,5073740.0
2016-05-15,701.152002,704.7799926,696.9160034,710.445996,5447520.0
2016-05-22,700.504004,700.9400026000001,694.502002,707.3799925999999,4155860.0
2016-05-29,706.7180054,707.2899902,703.6659913999999,711.1919922,2717940.0
2016-06-05,720.2350005000001,724.002487,715.86749275,726.4850005,3318825.0
2016-06-12,725.6479982,724.5339964,720.6159914,728.9619872000001,2651340.0
2016-06-19,715.7160034000001,714.5400026,708.25199,720.3119995999999,3512860.0
2016-06-26,710.8599975999999,712.2940064000001,707.1599976,718.2720092,3706540.0
2016-07-03,708.4560058,711.2419922,704.5819824,714.3380004,3690120.0
2016-07-10,731.9950105,737.0224915,727.9550017500001,738.2449955,3186150.0
2016-07-17,749.8059936,744.252014,740.330005,753.1400024000001,3694640.0
2016-07-24,741.4559935999999,742.2059935999999,737.6099975999999,746.3640014,2396100.0
2016-07-31,747.6419922,744.6579955999999,739.3319945999999,750.3859984000001,4503360.0
2016-08-07,759.8500002,761.9420044000001,755.9540042,765.5739992,3329120.0
2016-08-14,768.480005,769.4459964,766.3300048,771.7199952,1809940.0
2016-08-21,766.1660032,763.7859986,761.6440064000001,766.7299804,1883240.0
2016-08-28,759.9719972,761.4799926,756.5999878,763.7039918,1869460.0
2016-09-04,770.2759888,770.217993,767.3219971999999,772.9,1903140.0
2016-09-11,781.7050017500001,779.3874969999999,774.02499375,786.9424895,3108050.0
2016-09-18,764.7200074,768.3600098,760.6279908,772.276001,3459620.0
2016-09-25,787.3239992,791.1019898000001,784.480005,793.5280028,2677080.0
2016-10-02,816.5039918,822.069983,814.4640134,826.032007,4049180.0
2016-10-09,840.8799925999999,839.243994,835.1359986,844.2119994000001,2859800.0
2016-10-16,836.4700074,831.80802,828.5780032,838.3399902000001,2777380.0
2016-10-23,817.4719968,815.5200070000001,810.7939944,820.2119995999999,2781940.0
2016-10-30,822.05,818.1080078,813.0939942,827.2079956,5910980.0
2016-11-06,778.3599975999999,772.573999,767.519995,784.4580078,4947960.0
2016-11-13,767.0299928,765.1900026,751.3460081999999,775.8119994,7448960.0
2016-11-20,745.1420044,745.0719968000001,735.4679932,753.5780028,5116360.0
2016-11-27,780.59999075,781.4550017500001,774.282501,785.3125,3813825.0
2016-12-04,760.5599974,752.7700196,750.1080076000001,763.3680054,4070640.0
2016-12-11,763.0819945999999,766.0979858000001,757.1200071999999,768.8379882,3477260.0
